mean_dead,mean_recovered,mean_infected,min_dead,min_recovered,min_infected,last_dead,last_recovered,last_infected,sd_dead,sd_recovered,sd_infected,trend_dead,trend_recovered,trend_infected,max_dead,max_recovered,max_infected,snap_25_dead,snap_25_recovered,snap_25_infected,snap_50_dead,snap_50_recovered,snap_50_infected,snap_75_dead,snap_75_recovered,snap_75_infected,snap_100_dead,snap_100_recovered,snap_100_infected,snap_125_dead,snap_125_recovered,snap_125_infected,snap_150_dead,snap_150_recovered,snap_150_infected,snap_175_dead,snap_175_recovered,snap_175_infected,snap_200_dead,snap_200_recovered,snap_200_infected,snap_225_dead,snap_225_recovered,snap_225_infected,snap_250_dead,snap_250_recovered,snap_250_infected,snap_275_dead,snap_275_recovered,snap_275_infected,snap_300_dead,snap_300_recovered,snap_300_infected,snap_325_dead,snap_325_recovered,snap_325_infected,snap_350_dead,snap_350_recovered,snap_350_infected,snap_375_dead,snap_375_recovered,snap_375_infected,snap_400_dead,snap_400_recovered,snap_400_infected
481.342,4.466,16.67,0.0,0.0,0.0,539.0,5.0,0.0,149.72499135414725,1.4889069816479328,58.00514718540018,0.6050022440089756,0.005713318853275411,-0.16360332641330563,539.0,5.0,362.0,4.0,0.0,76.0,313.0,1.0,149.0,499.0,5.0,14.0,520.0,5.0,4.0,528.0,5.0,1.0,530.0,5.0,1.0,533.0,5.0,3.0,539.0,5.0,0.0,539.0,5.0,0.0,539.0,5.0,0.0,539.0,5.0,0.0,539.0,5.0,0.0,539.0,5.0,0.0,539.0,5.0,0.0,539.0,5.0,0.0,539.0,5.0,0.0
114.344,0.006,6.192,0.0,0.0,0.0,126.0,0.0,0.0,34.333389928755466,0.09981983770774093,25.44961956493698,0.12645420181680714,-5.592022368089475e-05,-0.06241820167280668,126.0,2.0,170.0,5.0,0.0,24.0,86.0,0.0,68.0,126.0,0.0,0.0,126.0,0.0,0.0,126.0,0.0,0.0,126.0,0.0,0.0,126.0,0.0,0.0,126.0,0.0,0.0,126.0,0.0,0.0,126.0,0.0,0.0,126.0,0.0,0.0,126.0,0.0,0.0,126.0,0.0,0.0,126.0,0.0,0.0,126.0,0.0,0.0,126.0,0.0,0.0
0.968,0.0,0.028,0.0,0.0,0.0,1.0,0.0,0.0,0.1759999999999979,0.0,0.16497272501840865,0.00037171348685394726,0.0,-0.0003252493009972042,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
589.16,5.282,19.34,0.0,0.0,0.0,665.0,6.0,0.0,193.6632086897267,1.8682815633624197,67.87807009631344,0.7958555674222694,0.007564398257593021,-0.18608724034896146,665.0,6.0,421.0,4.0,0.0,31.0,237.0,0.0,328.0,612.0,5.0,17.0,636.0,6.0,11.0,652.0,6.0,6.0,663.0,6.0,1.0,665.0,6.0,0.0,665.0,6.0,0.0,665.0,6.0,0.0,665.0,6.0,0.0,665.0,6.0,0.0,665.0,6.0,0.0,665.0,6.0,0.0,665.0,6.0,0.0,665.0,6.0,0.0,665.0,6.0,0.0
579.272,7.058,19.306,0.0,0.0,0.0,656.0,8.0,0.0,190.09505521186048,2.508911317683458,65.78459062728928,0.7949578678314707,0.009962391849567388,-0.1845118260473042,656.0,8.0,402.0,4.0,0.0,40.0,232.0,0.0,312.0,594.0,8.0,25.0,628.0,8.0,5.0,636.0,8.0,4.0,642.0,8.0,2.0,647.0,8.0,5.0,653.0,8.0,1.0,656.0,8.0,0.0,656.0,8.0,0.0,656.0,8.0,0.0,656.0,8.0,0.0,656.0,8.0,0.0,656.0,8.0,0.0,656.0,8.0,0.0,656.0,8.0,0.0
2.844,0.0,0.142,0.0,0.0,0.0,3.0,0.0,0.0,0.5862286243437834,0.0,0.5308822845038197,0.0017590150360601378,0.0,-0.001564086256345025,3.0,0.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
222.996,0.922,10.356,0.0,0.0,0.0,245.0,1.0,0.0,65.46088896432803,0.2826941810508331,41.217099170125394,0.23927615710462805,0.0008647234588938345,-0.10559907839631359,245.0,2.0,280.0,4.0,0.0,78.0,188.0,1.0,56.0,243.0,1.0,2.0,245.0,1.0,0.0,245.0,1.0,0.0,245.0,1.0,0.0,245.0,1.0,0.0,245.0,1.0,0.0,245.0,1.0,0.0,245.0,1.0,0.0,245.0,1.0,0.0,245.0,1.0,0.0,245.0,1.0,0.0,245.0,1.0,0.0,245.0,1.0,0.0,245.0,1.0,0.0
168.436,1.706,7.356,0.0,0.0,0.0,187.0,2.0,0.0,51.88485235596227,0.6415325400944161,27.34829544962542,0.19939049356197408,0.002960795843183372,-0.07354243816975264,187.0,2.0,185.0,3.0,0.0,35.0,105.0,0.0,80.0,181.0,1.0,3.0,186.0,2.0,1.0,187.0,2.0,0.0,187.0,2.0,0.0,187.0,2.0,0.0,187.0,2.0,0.0,187.0,2.0,0.0,187.0,2.0,0.0,187.0,2.0,0.0,187.0,2.0,0.0,187.0,2.0,0.0,187.0,2.0,0.0,187.0,2.0,0.0,187.0,2.0,0.0
401.614,2.746,13.746,0.0,0.0,0.0,444.0,3.0,0.0,122.96077831568837,0.8083835723219662,53.242853830350015,0.4584390337561343,0.002783771135084535,-0.13839861759447042,444.0,3.0,344.0,4.0,0.0,72.0,293.0,3.0,132.0,441.0,3.0,2.0,444.0,3.0,0.0,444.0,3.0,0.0,444.0,3.0,0.0,444.0,3.0,0.0,444.0,3.0,0.0,444.0,3.0,0.0,444.0,3.0,0.0,444.0,3.0,0.0,444.0,3.0,0.0,444.0,3.0,0.0,444.0,3.0,0.0,444.0,3.0,0.0,444.0,3.0,0.0
179.02,0.92,7.3,0.0,0.0,0.0,201.0,1.0,0.0,59.234040888663955,0.3655133376499407,28.546628522471487,0.23400948003791994,0.0009076836307345217,-0.07116402865611465,201.0,2.0,176.0,3.0,0.0,7.0,57.0,0.0,167.0,199.0,1.0,2.0,201.0,1.0,0.0,201.0,1.0,0.0,201.0,1.0,0.0,201.0,1.0,0.0,201.0,1.0,0.0,201.0,1.0,0.0,201.0,1.0,0.0,201.0,1.0,0.0,201.0,1.0,0.0,201.0,1.0,0.0,201.0,1.0,0.0,201.0,1.0,0.0,201.0,1.0,0.0
249.66,0.912,9.544,0.0,0.0,0.0,277.0,1.0,0.0,76.67675266989339,0.2832948993540162,36.110941056693264,0.29370127080508296,0.000947715790863163,-0.09557299029196123,277.0,1.0,235.0,2.0,0.0,46.0,176.0,0.0,87.0,267.0,1.0,4.0,274.0,1.0,3.0,277.0,1.0,0.0,277.0,1.0,0.0,277.0,1.0,0.0,277.0,1.0,0.0,277.0,1.0,0.0,277.0,1.0,0.0,277.0,1.0,0.0,277.0,1.0,0.0,277.0,1.0,0.0,277.0,1.0,0.0,277.0,1.0,0.0,277.0,1.0,0.0
408.856,1.832,15.472,0.0,0.0,0.0,454.0,2.0,0.0,125.92333883756555,0.5511587793004796,56.67850753151432,0.4844759219036874,0.0018354313417253644,-0.1547125868503474,454.0,3.0,350.0,6.0,0.0,91.0,279.0,0.0,150.0,436.0,2.0,10.0,450.0,2.0,3.0,453.0,2.0,0.0,454.0,2.0,0.0,454.0,2.0,0.0,454.0,2.0,0.0,454.0,2.0,0.0,454.0,2.0,0.0,454.0,2.0,0.0,454.0,2.0,0.0,454.0,2.0,0.0,454.0,2.0,0.0,454.0,2.0,0.0,454.0,2.0,0.0
222.204,0.0,8.596,0.0,0.0,0.0,244.0,0.0,0.0,65.09929634028299,0.0,33.709713496260484,0.23719410077640288,0.0,-0.08785014340057352,244.0,0.0,226.0,5.0,0.0,82.0,192.0,0.0,45.0,243.0,0.0,1.0,244.0,0.0,0.0,244.0,0.0,0.0,244.0,0.0,0.0,244.0,0.0,0.0,244.0,0.0,0.0,244.0,0.0,0.0,244.0,0.0,0.0,244.0,0.0,0.0,244.0,0.0,0.0,244.0,0.0,0.0,244.0,0.0,0.0,244.0,0.0,0.0,244.0,0.0,0.0
441.304,4.468,15.666,0.0,0.0,0.0,496.0,5.0,0.0,144.55510915910273,1.4536079251297396,56.13339865000154,0.5800213600854397,0.005681014724058889,-0.1524486577946312,496.0,5.0,344.0,4.0,0.0,30.0,177.0,3.0,264.0,462.0,5.0,20.0,490.0,5.0,4.0,496.0,5.0,0.0,496.0,5.0,0.0,496.0,5.0,0.0,496.0,5.0,0.0,496.0,5.0,0.0,496.0,5.0,0.0,496.0,5.0,0.0,496.0,5.0,0.0,496.0,5.0,0.0,496.0,5.0,0.0,496.0,5.0,0.0,496.0,5.0,0.0
1.924,0.0,0.06,0.0,0.0,0.0,2.0,0.0,0.0,0.3663659372812891,0.0,0.30397368307141126,0.000876483505934021,0.0,-0.0006858267433069734,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
211.806,1.74,9.166,0.0,0.0,0.0,244.0,2.0,0.0,77.26171344204026,0.7241546796092704,34.08903700605288,0.33303190812763234,0.002751851007404026,-0.0842039048156193,244.0,3.0,231.0,3.0,0.0,4.0,18.0,0.0,109.0,203.0,2.0,30.0,235.0,3.0,6.0,244.0,2.0,0.0,244.0,2.0,0.0,244.0,2.0,0.0,244.0,2.0,0.0,244.0,2.0,0.0,244.0,2.0,0.0,244.0,2.0,0.0,244.0,2.0,0.0,244.0,2.0,0.0,244.0,2.0,0.0,244.0,2.0,0.0,244.0,2.0,0.0
329.668,2.696,13.788,0.0,0.0,0.0,378.0,3.0,0.0,106.27809640749047,0.8829405415994969,46.79789585013389,0.4775421021684083,0.0032712130848523363,-0.13052644210576841,378.0,3.0,287.0,3.0,0.0,52.0,170.0,1.0,145.0,319.0,3.0,14.0,338.0,3.0,4.0,347.0,3.0,6.0,355.0,3.0,3.0,361.0,3.0,5.0,367.0,3.0,2.0,373.0,3.0,5.0,378.0,3.0,0.0,378.0,3.0,0.0,378.0,3.0,0.0,378.0,3.0,0.0,378.0,3.0,0.0,378.0,3.0,0.0,378.0,3.0,0.0
199.806,2.566,8.268,0.0,0.0,0.0,235.0,3.0,0.0,79.82716557663719,1.0533964116134056,31.363612291953686,0.35754061416245636,0.004451873807495225,-0.07245590582362331,235.0,4.0,204.0,3.0,0.0,2.0,6.0,0.0,24.0,110.0,1.0,121.0,234.0,3.0,1.0,235.0,3.0,0.0,235.0,3.0,0.0,235.0,3.0,0.0,235.0,3.0,0.0,235.0,3.0,0.0,235.0,3.0,0.0,235.0,3.0,0.0,235.0,3.0,0.0,235.0,3.0,0.0,235.0,3.0,0.0,235.0,3.0,0.0,235.0,3.0,0.0
74.224,0.014,3.256,0.0,0.0,0.0,81.0,0.0,0.0,20.702507674192333,0.11749042514179561,12.654740771742485,0.07409127236508939,-0.00013742454969819877,-0.03377063108252434,81.0,1.0,86.0,3.0,0.0,53.0,66.0,0.0,13.0,80.0,0.0,1.0,81.0,0.0,0.0,81.0,0.0,0.0,81.0,0.0,0.0,81.0,0.0,0.0,81.0,0.0,0.0,81.0,0.0,0.0,81.0,0.0,0.0,81.0,0.0,0.0,81.0,0.0,0.0,81.0,0.0,0.0,81.0,0.0,0.0,81.0,0.0,0.0,81.0,0.0,0.0
0.966,0.0,0.028,0.0,0.0,0.0,1.0,0.0,0.0,0.1812291367302765,0.0,0.16497272501840865,0.0003941295765183055,0.0,-0.0003252493009972042,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2.882,0.0,0.1,0.0,0.0,0.0,3.0,0.0,0.0,0.5586376285213903,0.0,0.5347896782848294,0.0013587414349657367,0.0,-0.00113818055272221,3.0,0.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
297.168,4.198,13.502,0.0,0.0,0.0,361.0,5.0,0.0,127.87162224668943,1.8261423821816234,49.33637599175701,0.6207028668114669,0.008176016704066813,-0.11017450469801875,361.0,6.0,305.0,3.0,0.0,3.0,5.0,0.0,9.0,55.0,0.0,305.0,323.0,5.0,12.0,340.0,5.0,4.0,346.0,5.0,3.0,351.0,5.0,3.0,360.0,5.0,1.0,361.0,5.0,0.0,361.0,5.0,0.0,361.0,5.0,0.0,361.0,5.0,0.0,361.0,5.0,0.0,361.0,5.0,0.0,361.0,5.0,0.0,361.0,5.0,0.0
0.97,0.0,0.028,0.0,0.0,0.0,1.0,0.0,0.0,0.17058722109231886,0.0,0.16497272501840865,0.0003492013968055852,0.0,-0.0003252493009972042,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
159.138,0.15,6.996,0.0,0.0,0.0,178.0,0.0,0.0,49.87126382998537,0.3993745109543106,25.31157806222317,0.20001272005088006,-0.0012837651350605405,-0.06909800439201755,178.0,2.0,153.0,5.0,0.0,26.0,90.0,1.0,75.0,166.0,1.0,4.0,171.0,1.0,5.0,178.0,0.0,0.0,178.0,0.0,0.0,178.0,0.0,0.0,178.0,0.0,0.0,178.0,0.0,0.0,178.0,0.0,0.0,178.0,0.0,0.0,178.0,0.0,0.0,178.0,0.0,0.0,178.0,0.0,0.0,178.0,0.0,0.0,178.0,0.0,0.0
282.376,0.892,11.732,0.0,0.0,0.0,314.0,1.0,0.0,87.82634356501524,0.3103804117530661,43.15470050875065,0.3393578054312213,0.0011456685826743292,-0.11706565226260905,314.0,1.0,284.0,4.0,0.0,60.0,169.0,0.0,120.0,305.0,1.0,8.0,314.0,1.0,0.0,314.0,1.0,0.0,314.0,1.0,0.0,314.0,1.0,0.0,314.0,1.0,0.0,314.0,1.0,0.0,314.0,1.0,0.0,314.0,1.0,0.0,314.0,1.0,0.0,314.0,1.0,0.0,314.0,1.0,0.0,314.0,1.0,0.0,314.0,1.0,0.0
0.97,0.0,0.044,0.0,0.0,0.0,1.0,0.0,0.0,0.17058722109231886,0.0,0.2646960521050523,0.0003492013968055852,0.0,-0.0005080340321361277,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
87.106,0.062,6.826,0.0,0.0,0.0,94.0,0.0,0.0,22.86654245836031,0.35518445911948443,29.631127619447597,0.07638496153984604,-0.0006107064428257712,-0.07147914991659965,94.0,3.0,218.0,7.0,0.0,112.0,89.0,2.0,9.0,94.0,0.0,0.0,94.0,0.0,0.0,94.0,0.0,0.0,94.0,0.0,0.0,94.0,0.0,0.0,94.0,0.0,0.0,94.0,0.0,0.0,94.0,0.0,0.0,94.0,0.0,0.0,94.0,0.0,0.0,94.0,0.0,0.0,94.0,0.0,0.0,94.0,0.0,0.0,94.0,0.0,0.0
318.976,0.854,13.398,0.0,0.0,0.0,372.0,1.0,0.0,122.89406586162046,0.3642581502176703,49.63026894950372,0.5426473545894182,0.0014954459817839263,-0.11978443113772454,372.0,2.0,332.0,1.0,0.0,7.0,15.0,0.0,90.0,252.0,0.0,111.0,365.0,1.0,4.0,369.0,1.0,3.0,372.0,1.0,0.0,372.0,1.0,0.0,372.0,1.0,0.0,372.0,1.0,0.0,372.0,1.0,0.0,372.0,1.0,0.0,372.0,1.0,0.0,372.0,1.0,0.0,372.0,1.0,0.0,372.0,1.0,0.0,372.0,1.0,0.0
646.92,15.062,20.82,0.0,0.0,0.0,727.0,17.0,0.0,212.76545208280604,5.03846762418887,73.45259423600972,0.8503380893523566,0.020486721946887762,-0.20206640826563302,727.0,17.0,452.0,2.0,0.0,43.0,251.0,5.0,365.0,678.0,15.0,39.0,726.0,17.0,1.0,727.0,17.0,0.0,727.0,17.0,0.0,727.0,17.0,0.0,727.0,17.0,0.0,727.0,17.0,0.0,727.0,17.0,0.0,727.0,17.0,0.0,727.0,17.0,0.0,727.0,17.0,0.0,727.0,17.0,0.0,727.0,17.0,0.0,727.0,17.0,0.0
190.768,0.016,9.806,0.0,0.0,0.0,208.0,0.0,0.0,53.885379983814566,0.1254750971308659,40.89997999999467,0.18902235608942422,-0.00016435265741062953,-0.10141264565058263,208.0,1.0,266.0,7.0,0.0,122.0,182.0,0.0,29.0,208.0,0.0,0.0,208.0,0.0,0.0,208.0,0.0,0.0,208.0,0.0,0.0,208.0,0.0,0.0,208.0,0.0,0.0,208.0,0.0,0.0,208.0,0.0,0.0,208.0,0.0,0.0,208.0,0.0,0.0,208.0,0.0,0.0,208.0,0.0,0.0,208.0,0.0,0.0,208.0,0.0,0.0
335.026,1.756,12.97,0.0,0.0,0.0,378.0,2.0,0.0,110.30338763610115,0.6545716156388143,47.72350678648884,0.45104911619646426,0.002577130308521231,-0.12528045312181246,378.0,3.0,296.0,4.0,0.0,17.0,140.0,1.0,215.0,355.0,2.0,8.0,365.0,2.0,4.0,370.0,2.0,3.0,374.0,2.0,3.0,378.0,2.0,0.0,378.0,2.0,0.0,378.0,2.0,0.0,378.0,2.0,0.0,378.0,2.0,0.0,378.0,2.0,0.0,378.0,2.0,0.0,378.0,2.0,0.0,378.0,2.0,0.0,378.0,2.0,0.0
233.09,3.656,10.8,0.0,0.0,0.0,268.0,4.0,0.0,71.9854283865837,1.0778051772004065,36.06266767725319,0.33392394369577466,0.0037663830655322553,-0.10281218724874899,268.0,4.0,265.0,6.0,0.0,74.0,156.0,3.0,58.0,222.0,4.0,8.0,233.0,4.0,5.0,244.0,4.0,1.0,245.0,4.0,2.0,249.0,4.0,2.0,254.0,4.0,4.0,261.0,4.0,1.0,266.0,4.0,2.0,268.0,4.0,0.0,268.0,4.0,0.0,268.0,4.0,0.0,268.0,4.0,0.0,268.0,4.0,0.0,268.0,4.0,0.0
0.97,0.0,0.028,0.0,0.0,0.0,1.0,0.0,0.0,0.17058722109231886,0.0,0.16497272501840865,0.0003492013968055852,0.0,-0.0003252493009972042,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
266.838,0.914,10.182,0.0,0.0,0.0,296.0,1.0,0.0,82.14735391964753,0.28036404905051565,38.23570158895964,0.3137492709970835,0.0009432517730070909,-0.10185491941967771,296.0,1.0,250.0,4.0,0.0,51.0,177.0,1.0,106.0,289.0,1.0,5.0,296.0,1.0,0.0,296.0,1.0,0.0,296.0,1.0,0.0,296.0,1.0,0.0,296.0,1.0,0.0,296.0,1.0,0.0,296.0,1.0,0.0,296.0,1.0,0.0,296.0,1.0,0.0,296.0,1.0,0.0,296.0,1.0,0.0,296.0,1.0,0.0,296.0,1.0,0.0
186.45,0.024,11.18,0.0,0.0,0.0,210.0,0.0,0.0,62.75163344487559,0.1530490117576736,44.46260901026829,0.25002431209724824,-0.00022809691238764954,-0.10770292681170722,210.0,1.0,303.0,1.0,0.0,7.0,42.0,1.0,303.0,207.0,0.0,3.0,210.0,0.0,0.0,210.0,0.0,0.0,210.0,0.0,0.0,210.0,0.0,0.0,210.0,0.0,0.0,210.0,0.0,0.0,210.0,0.0,0.0,210.0,0.0,0.0,210.0,0.0,0.0,210.0,0.0,0.0,210.0,0.0,0.0,210.0,0.0,0.0,210.0,0.0,0.0
230.066,0.892,9.084,0.0,0.0,0.0,253.0,1.0,0.0,67.82369529891335,0.3103804117530662,34.5780413557512,0.24917710870843462,0.0011560366241464962,-0.0926457465829863,253.0,1.0,221.0,5.0,0.0,78.0,181.0,0.0,70.0,252.0,1.0,1.0,253.0,1.0,0.0,253.0,1.0,0.0,253.0,1.0,0.0,253.0,1.0,0.0,253.0,1.0,0.0,253.0,1.0,0.0,253.0,1.0,0.0,253.0,1.0,0.0,253.0,1.0,0.0,253.0,1.0,0.0,253.0,1.0,0.0,253.0,1.0,0.0,253.0,1.0,0.0
156.19,1.704,7.45,0.0,0.0,0.0,173.0,2.0,0.0,44.85066220246879,0.6359119435896756,28.06783746568308,0.17768379873519477,0.002765675062700247,-0.07531561326245304,173.0,2.0,189.0,5.0,0.0,77.0,133.0,1.0,21.0,157.0,2.0,3.0,163.0,2.0,2.0,168.0,1.0,4.0,173.0,1.0,1.0,173.0,2.0,0.0,173.0,2.0,0.0,173.0,2.0,0.0,173.0,2.0,0.0,173.0,2.0,0.0,173.0,2.0,0.0,173.0,2.0,0.0,173.0,2.0,0.0,173.0,2.0,0.0,173.0,2.0,0.0
1.924,0.0,0.066,0.0,0.0,0.0,2.0,0.0,0.0,0.36086562596068555,0.0,0.32502922945483115,0.0008758115032460141,0.0,-0.0007499069996279982,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
1.926,0.0,0.056,0.0,0.0,0.0,2.0,0.0,0.0,0.3585024407169378,0.0,0.2843659613948159,0.0008539714158856621,0.0,-0.0006410905643622573,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
2.87,0.0,0.084,0.0,0.0,0.0,3.0,0.0,0.0,0.5771481612203171,0.0,0.4061329831471527,0.0014892059568238215,0.0,-0.0009502118008472036,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
606.732,6.12,19.636,0.0,0.0,0.0,690.0,7.0,0.0,212.34352397942533,2.2121482771278744,70.61104378211789,0.8748836595346378,0.009204612818451264,-0.18566887067548274,690.0,7.0,427.0,2.0,0.0,9.0,83.0,1.0,427.0,638.0,6.0,38.0,686.0,7.0,4.0,690.0,7.0,0.0,690.0,7.0,0.0,690.0,7.0,0.0,690.0,7.0,0.0,690.0,7.0,0.0,690.0,7.0,0.0,690.0,7.0,0.0,690.0,7.0,0.0,690.0,7.0,0.0,690.0,7.0,0.0,690.0,7.0,0.0,690.0,7.0,0.0
3.794,0.0,0.112,0.0,0.0,0.0,4.0,0.0,0.0,0.817045898343544,0.0,0.48109874246354567,0.002335929343717371,0.0,-0.0012444529778119114,4.0,0.0,4.0,2.0,0.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
124.616,0.012,5.506,0.0,0.0,0.0,136.0,0.0,0.0,35.16066757045377,0.1409113196304702,22.451591569418927,0.12466158664634643,-0.00012038448153792618,-0.05697310789243156,136.0,2.0,160.0,6.0,0.0,60.0,117.0,0.0,17.0,136.0,0.0,0.0,136.0,0.0,0.0,136.0,0.0,0.0,136.0,0.0,0.0,136.0,0.0,0.0,136.0,0.0,0.0,136.0,0.0,0.0,136.0,0.0,0.0,136.0,0.0,0.0,136.0,0.0,0.0,136.0,0.0,0.0,136.0,0.0,0.0,136.0,0.0,0.0,136.0,0.0,0.0
323.458,1.77,14.148,0.0,0.0,0.0,364.0,2.0,0.0,104.7732419847745,0.6364746656387785,53.674035585187305,0.4260747122988489,0.002416665666662663,-0.13762711050844204,364.0,3.0,340.0,2.0,0.0,23.0,147.0,1.0,245.0,344.0,2.0,3.0,348.0,2.0,4.0,355.0,2.0,5.0,361.0,2.0,2.0,364.0,2.0,0.0,364.0,2.0,0.0,364.0,2.0,0.0,364.0,2.0,0.0,364.0,2.0,0.0,364.0,2.0,0.0,364.0,2.0,0.0,364.0,2.0,0.0,364.0,2.0,0.0,364.0,2.0,0.0
74.922,0.922,4.2,0.0,0.0,0.0,84.0,1.0,0.0,24.73952133732538,0.3160949224521033,17.751957638525724,0.09680558722234878,0.0008711554846219375,-0.04083030732122929,84.0,2.0,129.0,2.0,0.0,4.0,21.0,1.0,127.0,83.0,1.0,1.0,84.0,1.0,0.0,84.0,1.0,0.0,84.0,1.0,0.0,84.0,1.0,0.0,84.0,1.0,0.0,84.0,1.0,0.0,84.0,1.0,0.0,84.0,1.0,0.0,84.0,1.0,0.0,84.0,1.0,0.0,84.0,1.0,0.0,84.0,1.0,0.0,84.0,1.0,0.0
0.968,0.0,0.036,0.0,0.0,0.0,1.0,0.0,0.0,0.1759999999999979,0.0,0.22517548712060104,0.00037171348685394726,0.0,-0.0004166416665666663,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
