mean_count lineageA,mean_count lineageB,mean_count lineageC,mean_count lineageD,mean_count turtles,min_count lineageA,min_count lineageB,min_count lineageC,min_count lineageD,min_count turtles,last_count lineageA,last_count lineageB,last_count lineageC,last_count lineageD,last_count turtles,sd_count lineageA,sd_count lineageB,sd_count lineageC,sd_count lineageD,sd_count turtles,trend_count lineageA,trend_count lineageB,trend_count lineageC,trend_count lineageD,trend_count turtles,max_count lineageA,max_count lineageB,max_count lineageC,max_count lineageD,max_count turtles,snap_50_count lineageA,snap_50_count lineageB,snap_50_count lineageC,snap_50_count lineageD,snap_50_count turtles,snap_100_count lineageA,snap_100_count lineageB,snap_100_count lineageC,snap_100_count lineageD,snap_100_count turtles,snap_150_count lineageA,snap_150_count lineageB,snap_150_count lineageC,snap_150_count lineageD,snap_150_count turtles
0.13,0.14,0.14,0.125,0.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7437069315261264,0.7812809993849825,0.8002499609497005,0.7137051211810099,3.027998513870186,-0.0037935948398709956,-0.004077101927548189,-0.004081602040051003,-0.0036488412210305267,-0.015601140028500712,5.0,6.0,6.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.74,11.665,9.42,12.55,43.375,4.0,5.0,5.0,5.0,19.0,11.0,13.0,10.0,14.0,48.0,2.313525448314754,2.634914609622094,1.6951696080333725,2.9167619032070444,9.200781216831537,0.029711242781069548,0.03261006525163131,0.015588389709742734,0.03574589364734118,0.11365559138978473,12.0,16.0,13.0,17.0,53.0,10.0,12.0,13.0,12.0,47.0,11.0,13.0,10.0,14.0,48.0,11.0,13.0,10.0,14.0,48.0
20.825,18.75,21.975,49.805,111.355,5.0,5.0,5.0,5.0,20.0,25.0,22.0,27.0,61.0,135.0,6.887987732277132,5.5836815811792135,7.792584616159158,18.125037241341094,38.25975659880766,0.09499662491562291,0.07538588464711614,0.11078751968799222,0.2529040726018151,0.5340741018525466,25.0,22.0,27.0,61.0,135.0,19.0,18.0,16.0,39.0,92.0,25.0,22.0,27.0,61.0,135.0,25.0,22.0,27.0,61.0,135.0
12.2,8.765,9.815,6.07,36.85,5.0,5.0,5.0,4.0,20.0,14.0,9.0,10.0,6.0,39.0,2.7477263328068187,0.7744514187474858,0.916937838678279,1.093206293432303,3.8778215533982445,0.038858471461786545,0.00601440036000903,0.005243381084527131,-0.0033015825395634846,0.04681467036675915,14.0,11.0,12.0,11.0,39.0,9.0,8.0,10.0,5.0,32.0,14.0,9.0,10.0,6.0,39.0,14.0,9.0,10.0,6.0,39.0
0.49,0.475,0.61,0.595,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2165114056185364,1.2203995247458854,1.4723790272888266,1.3042143228779466,5.092258830813668,-0.012823820595514892,-0.012527563189079728,-0.01584189604740119,-0.014585614640366007,-0.05577889447236179,5.0,5.0,6.0,6.0,21.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.085,8.05,7.63,7.555,34.32,5.0,5.0,5.0,5.0,20.0,13.0,9.0,8.0,8.0,38.0,3.0162518130951783,1.4239030865898092,0.7163099887618475,0.7595887044973753,5.779930795433469,0.04228230705767645,0.0202670066751669,0.00892972324308109,0.010109502737568436,0.08158853971349289,13.0,9.0,8.0,8.0,38.0,8.0,6.0,8.0,7.0,29.0,13.0,9.0,8.0,8.0,38.0,13.0,9.0,8.0,8.0,38.0
22.975,55.665,46.975,90.62,216.235,5.0,5.0,5.0,5.0,20.0,28.0,70.0,59.0,115.0,272.0,8.248295278419679,22.335907749630326,18.96798289223188,38.77338778079621,88.23315575791204,0.11396609915247881,0.3167981699542489,0.26736743418585474,0.5442841071026776,1.2424158103952598,28.0,70.0,59.0,115.0,272.0,19.0,39.0,35.0,64.0,157.0,28.0,70.0,59.0,115.0,272.0,28.0,70.0,59.0,115.0,272.0
31.075,23.185,31.3,33.24,118.8,5.0,5.0,5.0,5.0,20.0,38.0,29.0,38.0,40.0,145.0,11.394269392988699,8.838030040682144,10.706073042904181,11.86812537850859,42.48588000736247,0.15739518487962204,0.1262619065476637,0.15052576314407864,0.15791644791119772,0.5920993024825623,38.0,29.0,38.0,41.0,145.0,23.0,16.0,26.0,32.0,97.0,38.0,29.0,38.0,40.0,145.0,38.0,29.0,38.0,40.0,145.0
2.305,1.775,0.945,2.365,7.39,1.0,1.0,0.0,1.0,5.0,2.0,1.0,0.0,2.0,5.0,0.7886539164931582,1.313154598666885,1.8060938513820297,0.8377201203265947,4.553888448348304,-0.008120453011325284,-0.01757818945473637,-0.022768319207980198,-0.009272481812045295,-0.05773944348608715,5.0,6.0,7.0,5.0,22.0,2.0,1.0,1.0,1.0,5.0,2.0,1.0,0.0,2.0,5.0,2.0,1.0,0.0,2.0,5.0
0.1,0.125,0.115,0.1,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6480740698407899,0.7411983540186796,0.686858791892486,0.7000000000000036,2.74160536912227,-0.0029355733893347367,-0.00365334133353334,-0.0033638340958523924,-0.0029400735018375447,-0.012892822320558007,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.365,0.265,0.305,0.29,1.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.109853593948323,1.0415253237439759,0.9601952926358315,1.0981347822558059,4.121210380458648,-0.009983499587489685,-0.007488937223430589,-0.008382959573989346,-0.008175204380109498,-0.0340306007650191,5.0,6.0,5.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.355,4.385,12.37,7.825,41.935,4.0,4.0,5.0,5.0,20.0,20.0,4.0,14.0,8.0,46.0,4.624821618181614,0.8042232277172785,2.625471386246661,0.7838207703295449,6.783124280152901,0.06127728193204832,-0.008772969324233108,0.03607290182254559,0.0035348383709592644,0.0921120528013201,21.0,8.0,15.0,11.0,47.0,14.0,6.0,9.0,7.0,36.0,20.0,4.0,14.0,8.0,46.0,20.0,4.0,14.0,8.0,46.0
9.49,5.0,10.995,7.55,33.035,5.0,5.0,5.0,5.0,20.0,10.0,5.0,12.0,8.0,35.0,1.0099009852455823,0.0,1.968495618486367,0.8529361054615956,3.775417195489799,0.01234980874521863,-8.37649374840237e-18,0.024551863796594898,0.010795769894247374,0.04769744243606094,10.0,5.0,12.0,8.0,35.0,9.0,5.0,11.0,8.0,33.0,10.0,5.0,12.0,8.0,35.0,10.0,5.0,12.0,8.0,35.0
0.21,0.175,0.28,0.175,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570266453970792,0.8742854225022781,1.0156771140475647,0.744563630591772,3.509187940250535,-0.00603315082877072,-0.0050603765094127335,-0.007861696542413562,-0.004992874821870545,-0.02394809870246755,6.0,5.0,5.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.075,0.085,0.08,0.085,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6077622890571568,0.6227158260394586,0.6112282715974444,0.6540451054782118,2.485834869817366,-0.002216305407635191,-0.0025058126453161357,-0.0023610590264756598,-0.002508812720318007,-0.009591989799744977,5.0,5.0,5.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.225,27.835,47.42,32.965,142.445,5.0,5.0,5.0,5.0,20.0,40.0,34.0,57.0,39.0,170.0,11.406768823816822,9.864977192066911,16.64793080235504,11.618682154185944,49.11055869158896,0.14101627540688522,0.1385307132678317,0.22359108977724437,0.14609690242256057,0.6492349808745217,45.0,34.0,57.0,44.0,170.0,39.0,24.0,47.0,33.0,143.0,40.0,34.0,57.0,39.0,170.0,40.0,34.0,57.0,39.0,170.0
0.3,0.305,0.285,0.405,1.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000013,1.1627445979233832,1.041045147916261,1.44602040096258,4.585627001839547,-0.008311707792694814,-0.008591464786619665,-0.008006450161254031,-0.011333533338333457,-0.03624315607890194,5.0,6.0,5.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.025,11.295,28.875,32.24,89.435,5.0,5.0,5.0,5.0,20.0,21.0,13.0,35.0,40.0,109.0,5.947636085034112,2.8474506141459206,9.703575371995623,12.050825697851577,30.446933753663775,0.0855913897847446,0.03882772069301733,0.13690917272931824,0.17123378084452118,0.43256206405160136,21.0,13.0,35.0,40.0,109.0,12.0,10.0,23.0,24.0,69.0,21.0,13.0,35.0,40.0,109.0,21.0,13.0,35.0,40.0,109.0
7.83,6.57,11.175,11.275,36.85,5.0,4.0,5.0,4.0,19.0,9.0,7.0,13.0,13.0,42.0,1.7381311803198332,0.8277076778670108,3.060126631366754,2.925640955414731,8.332916656249443,0.024707117677941964,0.00951473786844672,0.04144678616965424,0.039252231305782655,0.11492087302182549,9.0,7.0,14.0,13.0,42.0,6.0,6.0,10.0,11.0,33.0,9.0,7.0,13.0,13.0,42.0,9.0,7.0,13.0,13.0,42.0
37.375,68.26,31.625,21.27,158.53,5.0,5.0,5.0,5.0,20.0,47.0,86.0,39.0,25.0,197.0,14.887053939581195,28.109649588708784,11.67194820927509,6.1690436860181315,60.74725590510266,0.21227255681392035,0.3961689042226056,0.16447536188404704,0.08516312907822698,0.8580799519988,47.0,86.0,39.0,25.0,197.0,27.0,51.0,25.0,17.0,120.0,47.0,86.0,39.0,25.0,197.0,47.0,86.0,39.0,25.0,197.0
43.4,48.775,56.46,27.64,176.275,5.0,5.0,5.0,5.0,20.0,54.0,60.0,71.0,34.0,219.0,17.545654732725147,18.77243657600154,23.17926659754369,10.025487519317949,69.37938724866358,0.24049951248781223,0.2569061726543164,0.32563564089102226,0.14155103877596942,0.9645923648091201,58.0,60.0,71.0,34.0,219.0,30.0,41.0,43.0,20.0,134.0,54.0,60.0,71.0,34.0,219.0,54.0,60.0,71.0,34.0,219.0
0.335,0.305,0.3,0.195,1.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0405647505081057,1.1410411911933813,1.2767145334803616,0.7595887044973776,4.0959461666384,-0.009089477236930921,-0.008577964449111226,-0.008557713942848563,-0.005492387309682743,-0.03171754293857346,6.0,5.0,7.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.105,0.1,0.1,0.1,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7028335507074228,0.7000000000000036,0.7000000000000036,0.7000000000000036,2.800174101730111,-0.0030833270831770727,-0.0029400735018375447,-0.0029400735018375447,-0.0029400735018375447,-0.011903547588689717,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.205,0.21,0.2,0.25,0.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9071796955399716,0.9305374790947364,0.8888194417315547,0.9096702699330126,3.6009408492781207,-0.005876396909922748,-0.0060196504912622805,-0.005736143403585088,-0.007000675016875419,-0.024632865821645537,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.225,5.0,7.605,6.74,29.57,5.0,5.0,5.0,5.0,20.0,12.0,5.0,8.0,7.0,32.0,2.6541241493193186,0.0,0.8179089191346431,0.48207883172775706,3.79276943670453,0.0377836945923648,-8.37649374840237e-18,0.009672991824795625,0.006042151053776363,0.053498837470936776,12.0,5.0,8.0,7.0,32.0,7.0,5.0,8.0,7.0,27.0,12.0,5.0,8.0,7.0,32.0,12.0,5.0,8.0,7.0,32.0
0.3,0.21,0.315,0.295,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232882800593786,0.9032718306246392,0.9928620246539751,1.0573433690150094,4.055317496818199,-0.008509712742818571,-0.006006150153753844,-0.008603465086627167,-0.008246456161404032,-0.031365784144603615,6.0,5.0,6.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.415,8.36,5.96,3.76,23.495,5.0,5.0,4.0,2.0,19.0,5.0,9.0,6.0,4.0,24.0,0.867626071530817,1.1876026271442857,0.5553377350765952,0.6726068688320065,1.2489895916299674,-0.007521938048451206,0.014989874746868668,0.0019005475136878531,0.003469586739668494,0.012838070951773832,9.0,10.0,8.0,5.0,26.0,7.0,9.0,6.0,2.0,24.0,5.0,9.0,6.0,4.0,24.0,5.0,9.0,6.0,4.0,24.0
2.32,2.65,5.735,11.94,22.645,1.0,2.0,4.0,5.0,16.0,2.0,2.0,6.0,14.0,24.0,0.9421252570651054,1.19058808997907,0.5871754422657661,3.2320891076825222,2.299777163118196,-0.008622215555388883,-0.014781369534238357,0.005336383409585253,0.0452921323033076,0.027224930623265614,6.0,7.0,7.0,14.0,24.0,2.0,4.0,4.0,10.0,20.0,2.0,2.0,6.0,14.0,24.0,2.0,2.0,6.0,14.0,24.0
2.03,0.68,1.2,1.335,5.245,1.0,0.0,1.0,1.0,4.0,2.0,0.0,1.0,1.0,4.0,0.9376033276391471,1.3518875692896943,0.7348469228349572,1.0357485216016462,3.648969032480275,-0.002149553738843469,-0.016417910447761187,-0.005620640516012899,-0.009141978549463739,-0.0333300832520813,7.0,5.0,5.0,5.0,20.0,2.0,1.0,1.0,1.0,5.0,2.0,0.0,1.0,1.0,4.0,2.0,0.0,1.0,1.0,4.0
29.735,32.585,17.795,17.665,97.78,5.0,5.0,5.0,5.0,20.0,35.0,40.0,21.0,20.0,116.0,9.161592383423285,11.955449594222708,5.385441021866281,4.830401122060156,31.032589321550468,0.12285532138303461,0.16714392859821497,0.0734410860271507,0.05809870246756168,0.42153903847596186,35.0,40.0,21.0,23.0,116.0,28.0,24.0,19.0,20.0,91.0,35.0,40.0,21.0,20.0,116.0,35.0,40.0,21.0,20.0,116.0
25.4,11.625,11.515,8.885,57.425,5.0,5.0,5.0,5.0,20.0,30.0,13.0,13.0,10.0,66.0,7.515317691222367,2.512842016522328,2.582590753487658,1.6768348159553486,14.128141243631436,0.10448361209030228,0.032739068476711916,0.03442061051526289,0.023914347858696467,0.1955576389409735,30.0,13.0,13.0,10.0,66.0,22.0,11.0,11.0,7.0,51.0,30.0,13.0,13.0,10.0,66.0,30.0,13.0,13.0,10.0,66.0
17.9,14.315,13.805,7.665,53.685,5.0,5.0,5.0,5.0,20.0,20.0,16.0,16.0,8.0,60.0,3.8209946349085477,2.820598340778063,4.070254906022475,0.9709660138233459,11.142969756756967,0.048787219680492,0.038187204680117014,0.05220355508887724,0.00854796369909249,0.14772594314857881,20.0,17.0,18.0,10.0,63.0,17.0,12.0,14.0,9.0,52.0,20.0,16.0,16.0,8.0,60.0,20.0,16.0,16.0,8.0,60.0
0.43,0.28,0.66,0.59,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3802535998866385,1.0961751684835725,1.553833967964407,1.3423486879346915,5.171885536243026,-0.011859296482412063,-0.00791419785494637,-0.016858921473036824,-0.014799369984249605,-0.05143178579464485,6.0,5.0,8.0,7.0,22.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09,0.085,0.075,0.08,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6260191690355806,0.6146340374564406,0.6077622890571568,0.6112282715974444,2.4476723636957525,-0.002649066226655664,-0.0025043126078151947,-0.002216305407635191,-0.0023610590264756598,-0.009730743268581714,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.43,12.58,15.395,8.435,48.84,5.0,5.0,5.0,5.0,20.0,14.0,14.0,18.0,9.0,55.0,2.4444017673042215,2.5403936702802548,4.5474141003431745,1.1686637668722337,10.520190112350605,0.03448886222155555,0.03342983574589366,0.060650266256656434,0.014047101177529435,0.14261606540163507,14.0,14.0,18.0,9.0,55.0,10.0,13.0,15.0,9.0,47.0,14.0,14.0,18.0,9.0,55.0,14.0,14.0,18.0,9.0,55.0
5.73,8.89,5.72,5.67,26.01,5.0,5.0,5.0,5.0,20.0,6.0,10.0,6.0,6.0,28.0,0.4439594576084611,1.7081861725233531,0.4489988864128738,0.4702127178203485,3.004979201259137,0.005913147828695748,0.024243606090152255,0.006048151203780102,0.006633165829145745,0.04283807095177381,6.0,10.0,6.0,6.0,28.0,5.0,7.0,5.0,5.0,22.0,6.0,10.0,6.0,6.0,28.0,6.0,10.0,6.0,6.0,28.0
10.33,4.23,5.2,5.73,25.49,5.0,4.0,4.0,3.0,20.0,11.0,4.0,5.0,6.0,26.0,1.5751507864328371,0.4659399102888706,0.8124038404635945,0.772722459878062,1.4456486433431932,0.016809420235505898,-0.004804620115502885,-0.005254631365784138,0.00528163204080102,0.01203180079501995,13.0,6.0,9.0,9.0,29.0,9.0,5.0,5.0,6.0,25.0,11.0,4.0,5.0,6.0,26.0,11.0,4.0,5.0,6.0,26.0
0.11,0.14,0.115,0.14,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7402026749478845,0.7939773296511665,0.7627417649506322,0.7683749084919399,2.9832825880227865,-0.003229580739518486,-0.004080102002550065,-0.003375834395859894,-0.00407560189004725,-0.01476111902797569,6.0,5.0,7.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.46,11.16,9.74,8.745,47.105,5.0,5.0,5.0,5.0,20.0,20.0,12.0,10.0,9.0,51.0,4.396407624413359,2.145786569069721,1.180000000000008,1.3114781736651189,8.328503767184099,0.0587849696242406,0.022307057676441942,0.007480687017175437,0.009146478661966564,0.09771919297982452,20.0,15.0,12.0,12.0,56.0,18.0,15.0,11.0,10.0,54.0,20.0,12.0,10.0,9.0,51.0,20.0,12.0,10.0,9.0,51.0
32.78,45.98,33.88,19.67,132.31,5.0,5.0,5.0,5.0,20.0,41.0,59.0,42.0,24.0,166.0,13.242794267072169,19.867803099487315,12.841557537931246,6.789779083298659,52.61581416266411,0.18410410260256505,0.2834320858021451,0.18118952973824343,0.09554338858471463,0.7442691067276683,41.0,59.0,42.0,24.0,166.0,25.0,29.0,24.0,15.0,93.0,41.0,59.0,42.0,24.0,166.0,41.0,59.0,42.0,24.0,166.0
10.035,10.085,11.815,5.1,37.035,5.0,5.0,5.0,4.0,20.0,11.0,11.0,13.0,5.0,40.0,1.6744476701288713,1.8994143834350599,2.280520773858461,0.3316624790355418,5.6154941901848625,0.022330308257706464,0.022420310507762706,0.02860496512412812,-0.0019275481887047231,0.07142803570089251,11.0,13.0,15.0,7.0,42.0,11.0,10.0,12.0,6.0,39.0,11.0,11.0,13.0,5.0,40.0,11.0,11.0,13.0,5.0,40.0
22.29,16.535,25.455,10.7,74.98,5.0,5.0,5.0,5.0,20.0,27.0,20.0,31.0,13.0,91.0,7.752154539223288,5.6743964436757555,8.869496885393238,3.3985290935932815,25.538003054271936,0.106867171679292,0.0782472061801545,0.1244618615465387,0.04864621615540389,0.3582224555613891,27.0,20.0,31.0,13.0,91.0,20.0,15.0,21.0,6.0,62.0,27.0,20.0,31.0,13.0,91.0,27.0,20.0,31.0,13.0,91.0
13.14,8.095,12.925,16.965,51.125,5.0,5.0,5.0,5.0,20.0,15.0,9.0,15.0,20.0,59.0,2.865379556009978,1.3805705342357588,3.3659136946748918,4.918716804208188,12.424547275454346,0.04056701417535439,0.019421735543388587,0.04675541888547215,0.0685644641116028,0.17530863271581792,15.0,9.0,15.0,20.0,59.0,11.0,6.0,11.0,14.0,42.0,15.0,9.0,15.0,20.0,59.0,15.0,9.0,15.0,20.0,59.0
0.1,0.09,0.09,0.11,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6403124237432888,0.6260191690355806,0.6260191690355806,0.6984983894040154,2.568637771270994,-0.00293407335183379,-0.002649066226655664,-0.002649066226655664,-0.003225080627015677,-0.011457286432160811,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.045,34.13,25.39,38.17,135.735,5.0,5.0,5.0,5.0,20.0,49.0,43.0,31.0,48.0,171.0,16.60641367062731,13.847494358186216,9.247048177661906,15.404255905430889,54.95120358099535,0.23757668941723545,0.19523588089702243,0.12743268581714545,0.21779794494862373,0.778043201080027,49.0,43.0,31.0,48.0,171.0,24.0,23.0,22.0,25.0,94.0,49.0,43.0,31.0,48.0,171.0,49.0,43.0,31.0,48.0,171.0
0.075,0.075,0.085,0.075,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6077622890571568,0.6159342497377419,0.6146340374564406,0.6077622890571568,2.4339063252311046,-0.002216305407635191,-0.0022178054451361252,-0.0025043126078151947,-0.002216305407635191,-0.009154728868221705,5.0,6.0,5.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.735,1.535,0.515,1.62,4.405,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1.5148514778683806,1.195313766339199,1.2448995943448575,1.1025425161870175,4.8683647151790055,-0.01812120303007575,-0.013574589364734114,-0.013381084527113172,-0.0142593564839121,-0.0593362334058351,6.0,6.0,5.0,5.0,21.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0
0.07,0.07,0.07,0.075,0.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5701754116059428,0.5701754116059428,0.587452125708986,0.6077622890571568,2.3246021164921764,-0.0020700517512937827,-0.0020700517512937827,-0.002071551788794718,-0.002216305407635191,-0.008427960699017472,5.0,5.0,6.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.545,14.72,13.24,18.285,66.79,5.0,5.0,5.0,5.0,20.0,25.0,18.0,16.0,22.0,81.0,7.002711974656649,5.114841151003603,4.228758683112581,5.85267246648914,22.134721593008635,0.09881122028050703,0.07199279981999551,0.06011100277506938,0.08269331733293334,0.3136083402085052,25.0,18.0,16.0,22.0,81.0,15.0,10.0,10.0,15.0,50.0,25.0,18.0,16.0,22.0,81.0,25.0,18.0,16.0,22.0,81.0
0.25,0.33,0.31,0.28,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0087120500916007,1.1140466776576308,1.0069260151570254,1.1097747519204015,4.146215141547764,-0.007101177529438234,-0.009163729093227331,-0.008565214130353256,-0.007924698117452934,-0.032754818870471755,6.0,5.0,5.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.81,8.25,7.585,6.555,32.2,5.0,5.0,5.0,5.0,20.0,11.0,9.0,8.0,7.0,35.0,2.1479990689011084,1.2639224659764539,0.8847457261835167,0.7190097356781763,4.889785271359072,0.02793369834245856,0.01718292957323934,0.010334508362709058,0.009920498012450318,0.06537163429085723,11.0,9.0,8.0,7.0,35.0,9.0,8.0,8.0,6.0,31.0,11.0,9.0,8.0,7.0,35.0,11.0,9.0,8.0,7.0,35.0
0.645,0.24,0.395,0.635,1.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4761351564135292,0.9232551110067069,1.165750831009783,1.3083481952446792,4.654865733831655,-0.016480162004050097,-0.0067666691667291655,-0.010745518637965948,-0.015031125778144458,-0.049023475586889645,6.0,5.0,5.0,7.0,23.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.535,10.405,9.84,9.9,47.68,5.0,5.0,5.0,5.0,20.0,21.0,12.0,11.0,11.0,55.0,5.6390402552207455,2.4901756966125856,1.8906083676954348,1.824828759089473,11.773597581028472,0.07810920273006824,0.03528163204080102,0.026184654616365412,0.025023625590639757,0.16459911497787444,21.0,12.0,11.0,11.0,55.0,14.0,9.0,9.0,9.0,41.0,21.0,12.0,11.0,11.0,55.0,21.0,12.0,11.0,11.0,55.0
0.45,0.375,0.495,0.415,1.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2639224659764492,1.1288821904875637,1.3076601240383519,1.1370026385193663,4.781712559324326,-0.012105302632565814,-0.010234005850146248,-0.01316207905197629,-0.011035025875646885,-0.046536413410335244,6.0,5.0,6.0,6.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.655,41.73,62.685,38.42,196.49,5.0,5.0,5.0,5.0,20.0,68.0,52.0,78.0,48.0,246.0,22.246032792387897,16.47200959203219,24.580190703084398,15.217213936854595,78.40146618527001,0.31601965049126224,0.23039675991899788,0.344166354158854,0.21371784294607363,1.1043006075151882,68.0,53.0,79.0,48.0,246.0,32.0,29.0,51.0,28.0,140.0,68.0,52.0,78.0,48.0,246.0,68.0,52.0,78.0,48.0,246.0
29.405,23.58,20.93,43.04,116.955,5.0,5.0,5.0,5.0,20.0,36.0,29.0,27.0,55.0,147.0,10.570760379461829,8.65584195789176,9.054562385891437,18.731748450158033,46.85512752090218,0.14768694217355427,0.12070801770044255,0.1295222380559514,0.2640606015150378,0.661977799444986,36.0,29.0,27.0,55.0,147.0,21.0,15.0,11.0,27.0,74.0,36.0,29.0,27.0,55.0,147.0,36.0,29.0,27.0,55.0,147.0
40.86,36.1,22.035,31.7,130.695,5.0,5.0,5.0,5.0,20.0,53.0,46.0,27.0,40.0,166.0,18.738740619369274,15.21840990379749,7.592349768023055,12.942179105544774,54.40773819044499,0.26582164554113846,0.21638190954773873,0.10836195904897623,0.1832115802895072,0.7737770944273605,53.0,46.0,27.0,40.0,166.0,24.0,22.0,14.0,21.0,81.0,53.0,46.0,27.0,40.0,166.0,53.0,46.0,27.0,40.0,166.0
0.235,0.245,0.17,0.24,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.969419929648657,0.9823314104720442,0.860871651293033,0.939361485265394,3.6712259532750235,-0.00669241731043276,-0.006948923723093077,-0.004921623040576013,-0.006780169504237604,-0.025343133578339446,5.0,5.0,6.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.49,0.175,0.39,0.43,1.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1313266548614542,0.7171994143890532,1.211569230378527,1.2550298801223914,4.152080803645336,-0.012148803720093002,-0.0049598739968499195,-0.010684767119177976,-0.011668791719792985,-0.03946223655591388,6.0,5.0,6.0,6.0,21.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
